full name,full name_label,alias,alias_label,account name,account name_label,social security number,social security number_label,national id number,national id number_label,passport number,passport number_label,drivers license number,drivers license number_label,government id number,government id number_label,certificate number,certificate number_label,medical record number,medical record number_label,bank account number,bank account number_label,credit card number,credit card number_label,debit card number,debit card number_label,email address,email address_label,phone number,phone number_label,fax number,fax number_label,physical address,physical address_label,geolocation data,geolocation data_label,ip address,ip address_label,device serial number,device serial number_label,mac address,mac address_label,Unnamed: 21,Unnamed: 21_label,Unnamed: 22,Unnamed: 22_label,Unnamed: 23,Unnamed: 23_label,Unnamed: 24,Unnamed: 24_label,Unnamed: 25,Unnamed: 25_label,Unnamed: 26,Unnamed: 26_label,Unnamed: 27,Unnamed: 27_label
Mathieu Nguyen,True,mathieunguyen_dev,False,corp:Mathieu Nguyen,True,680 21 3794,True,5.0909E+11,False,8DLTYZ7K,False,9X9WVLBE,False,GOV-101693,True,CERT-2020-733344,True,MRN-4484792,True,9103 20410,False,,False,masked: **** **** **** 5678,False,mathieu.nguyen+438@mydomain.fr,True,(927) 379-6715 x985,True,,False,"112 Boulevard Saint-Germain, 54955 Toulouse, France",True,"10.932587,130.165378",True,d3bd:8f62::221c:32e9:bf84:2af:a043,True,,False,18:99:CB:D0:03:C7,True,,False,,False,,False,,False,,False,,False,,False
Mathieu-Williams,True,mathieu-williams,True,acct_Mathieu-Williams,True,579 70 9997,True,NID-FBTKB6SF,True,80URC39,True,LUVCXTHVHD-N,False,,False,CERT-2014-796006,True,MRN-7960616,True,2.26916E+11,False,**** **** **** 8568,True,4984913878701883,True,"""mathieuwilliams@4""@testmail.com",True,+33 1 75 18 34,True,+33 1 74 28 33,True,"73 Rue du Faubourg, Résidence Les Tilleuls 67435 Paris, France",True,68.527331;31.006442,True,127.0.0.1,True,SJVBAL6SKIRG,False,3f:72:30:7a:fd:fc,False,,False,,False,,False,,False,,False,,False,,False
DR. PATRICIA WILLIAMS NGUYEN DUPONT MARTIN BROWN BROWN,True,patriciawilliams,False,acct_PATRICIA_WILLIAMS,False,394421654,True,FR43178421391,False,4I2HXQJKQ,False,KUAN7N,False,GOV-388415,True,CERT-2005-301961,True,MRN-2372074,True,189451088,True,XXXX-XXXX-XXXX-0000,True,6972040932424302,True,dr.patricia.williams.nguyen.dupont.martin.brown.brown+508@sample.co.uk,True,+33 7 86 19 16,True,,False,"7713 Maple Drive, New York, IL 48126, USA",True,-25.208536;179.847007,True,2778:b619:4964:6bc7:2ba7::ed51:fc6b,True,WDG8DDXRSBJ3,False,1e3b407131c7,False,,False,,False,,False,,False,,False,,False,,False
Linda Martin,True,lindamartin948,True,corp:Linda Martin,True,764172743,True,FR97806437196,True,HWYVPX,False,FGURLQAF,False,GOV-464161,True,CERT-2021-777341,True,MRN-7908680,True,84978507867,True,5815808678945118,True,**** **** **** 4199,False,LINDA.MARTIN@example.com,True,(926) 947-9590 x914,True,+33 2 68 19 34,True,"7939 Elm St, San Francisco, WA 70280, USA",True,Latitude: -42.39383; Longitude: 120.061344,True,127.0.0.1,True,4O4NG0J2WK5T,False,2b:16:08:cc:e2:f0,True,,False,,False,,False,,False,,False,,False,,False
Chris Smith,True,chrissmith,False,Chris_19,False,538 07 5429,True,NID-G70213RT,False,L659A5M,False,CT1OCY,False,redacted,False,CERT-2014-794447,True,MRN-9602964,True,2789328732,True,**** **** **** 9454,False,masked: **** **** **** 5678,False,CHRIS.SMITH@SAMPLE.CO.UK,True,+33 7 29 37 18,True,,False,"5536 2nd Ave, San Francisco, WA 18415, USA",True,POINT(-18.544075 71.70496),True,127.0.0.1,True,SN-8368075,True,47:eb:f9:73:46:07,True,,False,,False,,False,,False,,False,,False,,False
Tom Johnson,True,tomjohnson123,False,Tom Johnson Account,True,635706231,True,2.55395E+11,False,X9M0JSL,False,VFV1TT,False,redacted,False,CERT-2017-498700,True,MRN-1359358,True,1536 720975,True,5912856859441645,True,**** **** **** 8456,False,tom.johnson@service.net,True,(966) 554-2642 x514,True,-5347,False,"3633 Sunset Blvd
Apt 468, New York, TX 35801",True,Latitude: 42.227381; Longitude: -13.200096,True,15.232.29.48,True,B3Y11CYWB6XJ,False,18:d7:d1:be:b1:6b,True,,False,,False,,False,,False,,False,,False,,False
JOHN D'SOUZA,True,johndsouza,False,corp:JOHN D'SOUZA,True,260-69-2334,True,8.77405E+11,False,FKVP7PQF,False,1X3I20,False,redacted,False,CERT-2011-442297,True,MRN-6703933,True,66646518,True,**** **** **** 0698,True,**** **** **** 0303,False,john.dsouza..x@example.com,True,-6781,False,,False,"497 Oak Avenue, Seattle, IL 92917, USA, near the big, old, oak tree, behind the museum",True,-60.374369;78.659906,True,127.0.0.1,True,SN-6324069,True,64:ab:99:a4:ce:22,True,,False,,False,,False,,False,,False,,False,,False
Élodie O'Nguyen,True,élodieonguyen,False,corp:Élodie O'Nguyen,True,314442999,True,FR98749320392,False,X58XSU4Y,False,NAJQ0SNB6H,False,,False,CERT-2004-181723,True,MRN-5041226,True,8280 71002,True,,False,4173868165223503,True,élodie.onguyen@company.org,True,+33 3 62 94 90,False,,False,"114 Place de la République, 69673 Nice, France",True,POINT(27.441617 -25.401091),True,7491:6f35:10e5:b91d:6e5a:f8c8::15f7,True,IYHDPPJR945M,False,378c.38d1.c929,True,,False,,False,,False,,False,,False,,False,,False
luc de la cruz,False,lucdelacruz,True,luc de la cruz Account,False,Not Provided,False,5.93922E+11,False,U1UC4A,True,1XEA1N0HEI,False,redacted,False,CERT-2009-043030,True,MRN-1730699,True,6083 191260,True,XXXX-XXXX-XXXX-0000,True,6662300560944616,True,LUC.DE.LA.CRUZ@testmail.com,True,+33 4 84 22 87,False,+33 8 29 82 85,True,"49 Place de la République, 42219 Toulouse, France",True,POINT(-27.868578 -65.144605),True,:5fe4:8098:74ac:5630:294c:3390:2606,False,SN-7988235,True,bd53.7ffb.066a,False,,False,,False,,False,,False,,False,,False,,False
Luc Dupont,False,lucdupont,False,Luc_85,False,694265661,True,FR72239176196,False,HNU5TA7,False,T2RB2M4J-0G5,False,redacted,False,CERT-2010-460628,True,MRN-6183442,True,3375 201569,True,5164157337684095,True,masked: **** **** **** 5678,False,luc.dupont@sample.co.uk,True,+33 5 53 10 40,True,,False,"183 Rue du Faubourg, Appartement 33 93199 Paris, France",True,-52.019466;-169.730548,True,183.71.233.47,True,,False,85:ed:77:b6:6b:a7,True,,False,,False,,False,,False,,False,,False,,False
Alice Williams,True,alicewilliams,False,corp:Alice Williams,True,730 81 3786,True,NID-W4U0GB8C,False,CNBKLG,False,NVXGLG06,False,,False,CERT-2006-160739,True,MRN-1422632,True,2635 54690,True,XXXX-XXXX-XXXX-0000,True,masked: **** **** **** 5678,False,alice.williams@testmail.com,True,-2302,False,,False,"8101 Oak Avenue, Chicago, WA 61963, USA",True,"{""lat"": 71.756628, ""lon"": 151.680469}",True,226.242.17.34,True,Z01618X8RNEF,False,22-1e-cf-b5-2b-9c,True,,False,,False,,False,,False,,False,,False,,False
Tom Johnson,True,  tomjohnson_x  ,False,corp:Tom Johnson,True,,False,1.70253E+11,False,OBAMLVY,False,R2QEMPEGWF06,False,,False,CERT-2017-787021,True,MRN-2663154,True,485297993,True,,False,4750163270349142,True,tom.johnson@sub.sample.co.uk,True,595.810.9418,False,+33 2 98 39 36,True,"7999 Maple Drive, Seattle, WA 82109, USA",True,"56.121049,118.750149",True,127.0.0.1,True,4HYESSG8WHT3,False,3fd4156a90a7,False,,False,,False,,False,,False,,False,,False,,False
CLAIRE O'CONNOR,True,claireoconnor123,False,CLAIRE_1,False,393986687,True,NID-DL6FENAA,False,PNHSF9HE,False,0PMBVA3R-VDS,False,,False,CERT-2005-462441,True,MRN-9802844,True,2265 9415258,True,5635781164466843,True,6101460235359681,True,CLAIRE.OCONNOR@service.net,True,+33 8 75 97 68,True,,False,"230 Place de la République, Appartement 42 57051 Paris, France",True,Latitude: 88.447409; Longitude: 176.349038,True,127.0.0.1,True,SN-9676443,True,979e.c3ed.974b,False,,False,,False,,False,,False,,False,,False,,False
olivia de la cruz,True,oliviadelacruz385,True,acct_olivia_de_la_cruz,False,257940836,True,NID-MX15L0LX,False,IW30FWBP,False,W6Q8D70E,False,redacted,False,CERT-2021-796917,True,MRN-0434229,True,56502578,True,,False,masked: **** **** **** 5678,False,olivia_de_la_cruz-44@company.org,True,+33 7 30 43 47,True,,False,"8464 3rd St, Seattle, IL 13274, USA",True,Latitude: 69.686352; Longitude: -139.356814,True,113.142.41.77,True,SN-3822593,True,c75a.9ff3.df64,False,,False,,False,,False,,False,,False,,False,,False
MaRiE sMith,False,mariesmith123,False,MaRiE_50,False,120 98 4810,True,FR85645192427,True,JL75NUGF,False,47ZPQERS9452,False,redacted,False,CERT-2013-815327,True,MRN-1031887,True,1865 153121,True,XXXX-XXXX-XXXX-0000,True,6226412465529576,True,MARIE.SMITH@example.com,True,-6889,False,,False,"75 Avenue des Champs-Élysées, Appartement 15 88328 Lyon, France",True,"-67.069055,58.477971",True,7b6a:d4ef:c7cb:8678:7f78:b776::8b07,True,NI3U6RV1J4GM,False,49:84:99:c8:8d:b2,True,,False,,False,,False,,False,,False,,False,,False
Sébastien Dupont,True,sébastiendupont,False,corp:Sébastien Dupont,True,350 78 6875,True,FR23078141257,False,T4U2EGOH,False,075NHCITKY,False,,False,CERT-2010-630600,True,MRN-9468458,True,073664970695,True,<script>alert('xss')</script>,False,masked: **** **** **** 5678,False,"""sébastien.dupont@1""@sample.co.uk",True,+33 9 56 69 64,True,+33 4 25 64 12,True,"14 Rue du Faubourg, 20450 Toulouse, France",True,POINT(70.198722 77.971416),True,127.0.0.1,True,,False,82:d2:3d:8e:54:9c,True,,False,,False,,False,,False,,False,,False,,False
Théo D'Souza,True,théodsouza_x,False,acct_Théo_D'Souza,False,4.57018E+11,False,8.6961E+11,False,MHQI60G7Z,False,4UZ81N,False,,False,CERT-2021-288212,True,MRN-2206992,True,8340 7932818,True,3777110340207366,True,masked: **** **** **** 5678,False,théo.dsouza@sub.service.net,True,(606) 536-8260 x317,True,,False,"31 Place de la République, Résidence Les Tilleuls 78290 Nice, France",True,-27.442299;-136.336012,True,c1d7:2416::c105:ce6b:d2a6:3c82:c523,True,2B61YW3S81X2,False,a3:ed:fb:de:f6:6d,True,,False,,False,,False,,False,,False,,False,,False
JoHn SchmiDt,True,  johnschmidt  ,True,acct_JoHn_SchmiDt,False,000-00-0000,False,NID-NVXE0TFW,False,ZMBMYMO60,False,6ZVBD2SQNU,False,,False,CERT-2020-001510,True,MRN-6536470,True,929465132,True,**** **** **** 2361,False,**** **** **** 9244,False,"""john.schmidt@7""@example.com",True,-3675,False,,False,"9257 Sunset Blvd, San Francisco, NY 37468, USA",True,POINT(-45.597145 -75.182733),True,ebba::9f48:b545:b40:8b9a:e5b:81e3,True,5F19K88LE8IS,False,5231cc63c042,False,,False,,False,,False,,False,,False,,False,,False
Mathieu O'Schmidt,True,mathieuoschmidt609,False,Mathieu_17,False,000000000,True,9.29903E+11,False,D9A34CAO,False,8G5GWDY8UJSY,False,,False,CERT-2018-169504,True,MRN-1512286,True,4.83433E+11,True,XXXX-XXXX-XXXX-0000,True,4155886631438708,True,mathieu.oschmidt@sample.co.uk,True,-6406,False,,False,"146 Rue de l'Église, Appartement 27 70011 Paris, France",True,"{""lat"": -40.733473, ""lon"": -82.303948}",True,a0e3::3db3:f967:a922:a6c7:214f:e677,True,SN-5000320,True,17:23:11:02:D5:A6,True,,False,,False,,False,,False,,False,,False,,False
ETHAN MOREAU,True,​ethanmoreau_x​,False,ETHAN_35,False,,False,FR84795196149,False,KXJH0WP93,False,D3ZYZ5WJ,False,,False,CERT-2020-311959,True,MRN-3157997,True,2393 5260177,True,,False,**** **** **** 9214,True,"""ethan.moreau@4""@testmail.com",True,+33 3 30 22 65,True,+33 9 15 69 10,True,"1372 Maple Drive, Chicago, IL 74141, USA",True,"{""lat"": 56.244297, ""lon"": 62.347482}",True,336b:5b56:352a:6180:63db:94aa:7ca:,False,TRVX41YYJWM0,False,34:f8:3e:45:16:74,True,,False,,False,,False,,False,,False,,False,,False
Vishal O'Schmidt,True,vishaloschmidt367,False,acct_Vishal_O'Schmidt,False,756-77-0134,True,FR89146312453,False,8H9KJKNRR,False,R3T8T7WZTT,False,GOV-444530,True,CERT-2022-275226,True,MRN-5729914,True,30978039934,True,5753919193828912,True,masked: **** **** **** 5678,False,vishal.oschmidt..y@sample.co.uk,True,+33 3 27 19 88,True,(714) 504-2640 x210,True,"880 Maple Drive, Chicago, WA 42118, USA",True,"{""lat"": 13.307162, ""lon"": 42.34852}",True,127.0.0.1,True,,False,51-54-c1-d1-e5-94,True,,False,,False,,False,,False,,False,,False,,False
Léa-Williams,True,léa-williams,True,Léa-Williams Account,True,629309865,True,NID-EUZKIHM3,False,EZ97SA,False,4ZPOAT4GTG,False,,False,CERT-2024-933344,True,MRN-2767741,True,7825 634325,True,**** **** **** 9426,False,masked: **** **** **** 5678,False,léawilliams-90@example.com,True,-4176,False,,False,"242 Boulevard Saint-Germain, Bâtiment 2 89334 Marseille, France",True,"{""lat"": 67.343658, ""lon"": -163.15273}",True,66fa:a4f4::1782:46de:9b37:8e97:fc,True,0IY9RSGS3DQS,False,29b1.78fb.55cd,False,,False,,False,,False,,False,,False,,False,,False
MATHIEU DE LA CRUZ,False,mathieudelacruz,False,MATHIEU DE LA CRUZ Account,False,449-35-3643,True,NID-LP8SDU1S,True,YGK37HJC3,False,JR8C-WKKQI3U,False,GOV-547419,True,CERT-2014-751441,True,MRN-2017011,True,2.30083E+11,False,,False,masked: **** **** **** 5678,False,"""mathieu.de.la.cruz@8""@example.com",True,967.616.5200,True,-3331,False,"90 Allée des Rosiers, Appartement 43 11015 Marseille, France",True,"{""lat"": -31.87272, ""lon"": 139.631718}",True,127.0.0.1,True,SN-2719287,True,f3:5c:f8:be:51:3a,True,,False,,False,,False,,False,,False,,False,,False
Grace de la Cruz,True,gracedelacruz,False,corp:Grace de la Cruz,True,FR06686799420,False,NID-KUGMMU0I,True,SO5L8L6Q,False,GKWIDC,False,,False,CERT-2005-048830,True,MRN-8124796,True,5192 084965,True,**** **** **** 7509,False,**** **** **** 2399,False,"""grace.de.la.cruz@3""@mydomain.fr",True,+33 5 11 87 98,True,,False,"8185 Oak Avenue
Apt 410, Austin, IL 79836",True,POINT(48.390569 -77.59467),True,184.93.40.234,True,,False,a7-cd-11-44-45-77,True,,False,,False,,False,,False,,False,,False,,False
Claire Schmidt,True,claire57,False,Claire Schmidt Account,True,244 14 6921,True,3.33149E+11,False,CBNK0Z,False,F39A66ZQTEZJ,False,redacted,False,CERT-2024-434098,True,MRN-2942501,True,4460 8348649,True,,False,**** **** **** 9911,False,"""claire.schmidt@5""@sample.co.uk",True,+33 6 89 47 42,True,(466) 520-3421 x790,True,"36 Rue de l'Église, Appartement 1 05388 Toulouse, France",True,"60.718946,48.65921",True,2225:484a:32da:326:115a:9296:d082:,True,,False,C4:48:5D:54:1C:A4,True,,False,,False,,False,,False,,False,,False,,False
Camille O'Johnson,True,camilleojohnson,False,Camille_5,False,055-75-9625,True,6.55842E+11,False,2TRILLF1Y,True,WLM6GR,False,redacted,False,CERT-2002-722521,True,MRN-0357779,True,6546 9915897,True,4785814429836875,True,**** **** **** 3155,False,"""camille.ojohnson@8""@company.org",True,+33 5 41 52 29,True,,False,"115 Place de la République, 11902 Lyon, France, near the big, old, oak tree, behind the museum",True,"{""lat"": 79.32812, ""lon"": 70.96062}",False,127.0.0.1,True,,False,6829.e246.281d,True,,False,,False,,False,,False,,False,,False,,False
Robert O'Martin,True,robert85,False,Robert O'Martin Account,True,XXX-XX-XXXX,True,4.37108E+11,False,BLL22QZA,False,O7Q5HO4A,False,redacted,False,CERT-2021-746841,True,MRN-2221200,True,94365869491,True,,False,**** **** **** 6543,False,robert.omartin@testmail.com,True,+33 6 62 31 82,True,,False,"1780 Sunset Blvd, Chicago, WA 30123, USA",True,"81.474668,-103.083199",True,999.999.999.999,True,,False,be-54-33-92-72-f2,True,,False,,False,,False,,False,,False,,False,,False
chris smith,True,chris80,False,acct_chris_smith,False,704-58-9811,True,FR12123496059,False,ZRNYFHP,False,DU4G1K6R5XT6,False,GOV-616828,True,CERT-2023-840032,True,MRN-4614699,True,036199932,True,**** **** **** 4612,False,masked: **** **** **** 5678,False,chris_smith.30@example.com,True,-6214,False,(555) 811-1112 x83,True,"9661 Maple Drive, Seattle, NY 91145, USA",True,-85.669618;-95.62604,True,127.0.0.1,True,,False,44-64-d2-d8-9f-7a,True,,False,,False,,False,,False,,False,,False,,False
Robert Williams,True,robertwilliams255,False,corp:Robert Williams,True,487-96-8183,True,8.31092E+11,False,K19SSE933,False,80F4182L-0IB,False,,False,CERT-2024-615211,True,MRN-8101410,True,4.9517E+11,False,**** **** **** 0024,True,masked: **** **** **** 5678,False,robert.williams@sub.mydomain.fr,True,(436) 257-5460 x837,True,,False,"8207 Oak Avenue, San Francisco, IL 96853, USA",True,-27.034063;-56.451935,True,127.0.0.1,True,SN-3550124,True,68:C3:B4:AC:CE:AE,True,,False,,False,,False,,False,,False,,False,,False
Léa Nguyen,True,léanguyen,False,acct_Léa_Nguyen,False,305 10 6352,True,NID-SOQR9HX9,False,Y74SSOP,False,NHQAJBOBD8GA,True,GOV-332869,True,CERT-2002-121806,True,MRN-7559786,True,1613 71958807,True,**** **** **** 4943,False,**** **** **** 0510,False,léa.nguyen@company.org,True,(293) 746-2081 x740,True,,False,"227 Avenue des Champs-Élysées, Résidence Le Parc 10461 Lyon, France",True,-55.955633;80.582448,True,127.0.0.1,True,,False,1c:e6:80:45:49:60,True,,False,,False,,False,,False,,False,,False,,False
anaïs moreau,True,anaïs65,False,acct_anaïs_moreau,False,Not Provided,False,FR39211878162,False,NTT07VACS,True,Q3KOZGY0JC82,False,,False,CERT-2018-412807,True,MRN-3677639,True,90779886182,True,XXXX-XXXX-XXXX-0000,True,6438833923840991,True,anaïs.moreau@company.org,True,-7433,False,,False,"129 Rue de l'Église, 78166 Nice, France",True,"40.706509,-163.433205",True,:cdae:c425:17cc:1ad1:5b9a:51ff:707,True,SN-5193728,True,9F:33:54:85:AC:CD,False,,False,,False,,False,,False,,False,,False,,False
SébastIen de lA cRuZ,False,sébastiendelacruz123,False,SébastIen de lA cRuZ Account,False,211-19-0230,True,7.81934E+11,False,3JQ4ZH,False,RDOUNCCVY7RH,True,redacted,False,CERT-2004-513146,True,MRN-0697541,True,4503 8607,True,,False,masked: **** **** **** 5678,False,sébastien.de.la.cruz@sub.company.org,True,+33 1 44 31 37,True,,False,"75 Rue du Faubourg, 46085 Marseille, France",True,"{""lat"": -20.342138, ""lon"": -161.891636}",True,:9bea:8f56:90:ca8c:13da:4ac8:c6bd,False,SN-7136916,True,2e:a8:75:0a:53:70,True,,False,,False,,False,,False,,False,,False,,False
Patricia de la Cruz,True,patriciadelacruz,False,corp:Patricia de la Cruz,True,469575657,True,NID-TYH64DK4,False,IRY38OF,False,YRKVB67LPJ,False,,False,CERT-2020-208004,True,MRN-4773237,True,6913 4381,True,XXXX-XXXX-XXXX-0000,True,**** **** **** 7725,False,patricia.de.la.cruz@sub.mydomain.fr,True,308.336.9268,True,,False,"7345 3rd St, Seattle, WA 88683, USA",True,Latitude: 28.569881; Longitude: 119.205195,True,127.0.0.1,True,,False,f16049a5c988,False,,False,,False,,False,,False,,False,,False,,False
samantha de la cruz,True,samanthadelacruz_dev,False,corp:samantha de la cruz,True,NID-MS3SODOS,False,5.66116E+11,False,2S8BJ3,True,I5MAH1TZXJG4,False,,False,CERT-2020-410584,True,MRN-3868443,True,30232763,True,,False,6756344060210916,True,SAMANTHA.DE.LA.CRUZ@example.com,True,(684) 769-8352 x162,True,,False,"7679 Pine Lane, San Francisco, CA 30667, USA",True,Latitude: 80.44861; Longitude: -103.898505,True,92.149.40.225,True,,False,6619.1085.a7bf,False,,False,,False,,False,,False,,False,,False,,False
Camille Smith-Jones,True,camillesmith-jones,False,Camille Smith-Jones Account,True,FR30904581672,False,FR84101959922,False,WLIID5,False,R8YE9M9KWVHS,False,,False,CERT-2025-077982,True,MRN-2456051,True,9592570727,True,XXXX-XXXX-XXXX-0000,True,4262108308320913,True,CAMILLE.SMITHJONES@company.org,True,(672) 274-4446 x937,True,,False,"230 Allée des Rosiers, Bâtiment 4 03900 Toulouse, France",True,-61.689814;-14.194277,True,eccf:bc8b:4c61:bf06::219b:605f:a531,True,SN-4788034,True,8215.59be.b9a9,False,,False,,False,,False,,False,,False,,False,,False
Patricia Leclerc,True,patricialeclerc,False,Patricia Leclerc Account,True,529258140,True,NID-TXRTA0Z7,False,JVNK6MZO,False,9BEG85,False,GOV-283350,True,CERT-2020-199015,True,MRN-0200565,True,1884 97416,True,4556336602352173,True,**** **** **** 2952,False,"""patricia.leclerc@7""@service.net",True,+33 5 93 32 56,True,-4086,False,"9716 Oak Avenue, Chicago, CA 10510, USA",True,"-65.509681,-56.175834",True,3447:fd76:9587:3208:9b51:c5d8::d50b,True,C5CQP4M3XFQP,False,a4-b3-86-db-54-40,True,,False,,False,,False,,False,,False,,False,,False
Tom D'Souza,True,tomdsouza_01,False,Tom_76,False,700472672,True,NID-XDYMP5V5,False,GUWB78,False,1M-V7S,False,,False,CERT-2011-007076,True,MRN-9653704,True,693683402,True,,False,**** **** **** 8004,False,TOM.DSOUZA@service.net,True,(290) 643-6250 x34,True,,False,"4808 Maple Drive, Seattle, CA 24166, USA",True,"{""lat"": -41.500342, ""lon"": -50.423713}",True,97.135.244.169,True,SN-5114130,True,bc:90:d3:4e:09:12,True,,False,,False,,False,,False,,False,,False,,False
Renée Smith-Jones,True,renéesmith-jones,True,corp:Renée Smith-Jones,True,114 13 2119,True,NID-P7I2TFTW,False,A3PNMC74,False,O6KRK8,False,,False,CERT-2015-062389,True,MRN-3444634,True,2.32351E+11,False,,False,6451733016548766,True,renée.smithjones..x@mydomain.fr,True,+33 3 87 98 46,True,,False,"225 Rue du Faubourg, Appartement 1 13805 Marseille, France",True,"3.191068,110.916804",True,51aa:9bb:eeb1:cbb6:36ca::ed13:da16,True,OGG95B737EV2,False,3d:d8:f8:22:d8:a4,True,,False,,False,,False,,False,,False,,False,,False
Samantha O'Connor,True,samanthaoconnor973,False,Samantha_1,False,133-57-2226,True,FR29481704967,False,CR2JAK,False,N2-5A924,True,GOV-140916,True,CERT-2010-699991,True,MRN-2443102,True,181803430,True,<script>alert('xss')</script>,False,4864250464717424,True,samantha.oconnor+104@service.net,True,-5103,False,+33 7 81 44 70,True,"2564 Main St, San Francisco, TX 35548, USA",True,Latitude: -33.839069; Longitude: 109.903391,True,127.0.0.1,True,,False,fb:58:8d:ea:46:fb,False,,False,,False,,False,,False,,False,,False,,False
